fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,startaName
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,VIETNAMESE                    ,051,17,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,LAOTIAN                       ,028,23,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,"ENGLISH, CREOLIZED            ",057,17,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,FINNISH                       ,014,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,RUNDI/GEORGIAN/OSSETIAN                          ,082,3,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,RUSSIAN                       ,040,23,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
08-09,0891,01,CANBY PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,519,87,Yellow Medicine                              ,06W,5,Outstate - Enrollment between 500 and 999
08-09,0891,01,CANBY PUBLIC SCHOOL DISTRICT,DANISH                        ,009,1,87,Yellow Medicine                              ,06W,5,Outstate - Enrollment between 500 and 999
08-09,0891,01,CANBY PUBLIC SCHOOL DISTRICT,PORTUGUESE                    ,038,2,87,Yellow Medicine                              ,06W,5,Outstate - Enrollment between 500 and 999
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,ESTONIAN                      ,012,2,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,INDONESIAN                    ,032,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,PORTUGUESE                    ,038,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,LAOTIAN                       ,028,4,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,CHINESE                       ,007,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,JAPANESE                      ,024,3,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,SPANISH                       ,045,41,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,UKRANIAN                      ,049,5,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,DUTCH                         ,033,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,GERMAN                        ,017,5,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,POLISH                        ,037,3,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,FRENCH                        ,015,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,CEBUANO                       ,036,19,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,LITHUANIAN                    ,031,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,KOREAN                        ,026,2,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,HMONG                         ,020,12,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,RUSSIAN                       ,040,16,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,HINDI                         ,019,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,AMHARIC                       ,063,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,HUNGARIAN                     ,021,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,THAI                          ,047,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,VIETNAMESE                    ,051,5,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,AFRIKAANS                     ,001,2,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,ENGLISH                       ,011,4920,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
08-09,0912,01,MILACA PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,3,48,Mille Lacs                                   ,07E,4,Outstate - Enrollment between 1000 and 1999
08-09,0912,01,MILACA PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,6,48,Mille Lacs                                   ,07E,4,Outstate - Enrollment between 1000 and 1999
08-09,0912,01,MILACA PUBLIC SCHOOL DISTRICT,HINDI                         ,019,1,48,Mille Lacs                                   ,07E,4,Outstate - Enrollment between 1000 and 1999
08-09,0912,01,MILACA PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,1834,48,Mille Lacs                                   ,07E,4,Outstate - Enrollment between 1000 and 1999
08-09,0912,01,MILACA PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,6,48,Mille Lacs                                   ,07E,4,Outstate - Enrollment between 1000 and 1999
08-09,0912,01,MILACA PUBLIC SCHOOL DISTRICT,FRENCH                        ,015,1,48,Mille Lacs                                   ,07E,4,Outstate - Enrollment between 1000 and 1999
08-09,0914,01,ULEN-HITTERDAL PUBLIC SCHOOL DIST,ENGLISH                       ,011,275,14,Clay                                         ,04,6,Outstate - Enrollment less than 500
08-09,0915,52,SOUTHERN PLAINS EDUCATION COOP.,SPANISH                       ,045,2,46,Martin                                       ,09,6,Outstate - Enrollment less than 500
08-09,0915,52,SOUTHERN PLAINS EDUCATION COOP.,ENGLISH                       ,011,80,46,Martin                                       ,09,6,Outstate - Enrollment less than 500
08-09,0916,06,N.E. METRO INTERMEDIATE DIST. 916,ENGLISH                       ,011,615,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0916,06,N.E. METRO INTERMEDIATE DIST. 916,ARABIC                        ,002,3,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0916,06,N.E. METRO INTERMEDIATE DIST. 916,SPANISH                       ,045,15,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0916,06,N.E. METRO INTERMEDIATE DIST. 916,RUSSIAN                       ,040,1,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0916,06,N.E. METRO INTERMEDIATE DIST. 916,SERBO-CROATIAN                ,041,2,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0916,06,N.E. METRO INTERMEDIATE DIST. 916,SOMALI                        ,069,2,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0916,06,N.E. METRO INTERMEDIATE DIST. 916,HINDI                         ,019,1,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0916,06,N.E. METRO INTERMEDIATE DIST. 916,UZBEK                         ,096,1,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0916,06,N.E. METRO INTERMEDIATE DIST. 916,HMONG                         ,020,24,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
08-09,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,ARABIC                        ,002,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
08-09,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,RUSSIAN                       ,040,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
08-09,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,ENGLISH                       ,011,608,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
08-09,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,CHINESE                       ,007,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
08-09,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,SOMALI                        ,069,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
08-09,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,SPANISH                       ,045,10,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
08-09,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,HMONG                         ,020,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
08-09,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,ENGLISH                       ,011,50,56,Otter Tail                                   ,04,6,Outstate - Enrollment less than 500
08-09,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,UKRANIAN                      ,049,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
08-09,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,ENGLISH                       ,011,348,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
08-09,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,SPANISH                       ,045,36,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
08-09,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,RUSSIAN                       ,040,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
08-09,0935,52,FERGUS FALLS AREA SP. ED. COOP.,ENGLISH                       ,011,25,56,Otter Tail                                   ,04,6,Outstate - Enrollment less than 500
08-09,0938,52,MEEKER & WRIGHT SPECIAL EDUCATION,ENGLISH                       ,011,109,86,Wright                                       ,07W,6,Outstate - Enrollment less than 500
08-09,0957,51,OAK LAND VOCATIONAL CENTER,ENGLISH                       ,011,182,30,Isanti                                       ,07E,6,Outstate - Enrollment less than 500
08-09,0957,51,OAK LAND VOCATIONAL CENTER,SPANISH                       ,045,1,30,Isanti                                       ,07E,6,Outstate - Enrollment less than 500
08-09,0957,51,OAK LAND VOCATIONAL CENTER,HMONG                         ,020,4,30,Isanti                                       ,07E,6,Outstate - Enrollment less than 500
08-09,0966,51,WRIGHT TECHNICAL CENTER,ENGLISH                       ,011,141,86,Wright                                       ,07W,6,Outstate - Enrollment less than 500
08-09,0991,83,REGN 6 & 8-S.W/W.C. SRV COOPERATIVE,ENGLISH                       ,011,69,42,Lyon                                         ,08,6,Outstate - Enrollment less than 500
08-09,0991,83,REGN 6 & 8-S.W/W.C. SRV COOPERATIVE,LAOTIAN                       ,028,9,42,Lyon                                         ,08,6,Outstate - Enrollment less than 500
08-09,0991,83,REGN 6 & 8-S.W/W.C. SRV COOPERATIVE,HMONG                         ,020,1,42,Lyon                                         ,08,6,Outstate - Enrollment less than 500
08-09,0991,83,REGN 6 & 8-S.W/W.C. SRV COOPERATIVE,SPANISH                       ,045,15,42,Lyon                                         ,08,6,Outstate - Enrollment less than 500
08-09,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.,SPANISH                       ,045,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.,CAMBODIAN                     ,005,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.,ENGLISH                       ,011,142,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,1000,70,PERPICH CENTER FOR ARTS EDUCATION,VIETNAMESE                    ,051,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,1000,70,PERPICH CENTER FOR ARTS EDUCATION,ENGLISH                       ,011,269,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,1000,70,PERPICH CENTER FOR ARTS EDUCATION,RUSSIAN                       ,040,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,1000,70,PERPICH CENTER FOR ARTS EDUCATION,SPANISH                       ,045,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,1100,60,MINNESOTA DEPARTMENT OF CORRECTIONS,ENGLISH                       ,011,224,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
08-09,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,CHINESE                       ,007,1,07,Blue Earth                                   ,09,5,Outstate - Enrollment between 500 and 999
08-09,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,ENGLISH                       ,011,769,07,Blue Earth                                   ,09,5,Outstate - Enrollment between 500 and 999
08-09,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,GERMAN                        ,017,1,07,Blue Earth                                   ,09,5,Outstate - Enrollment between 500 and 999
