,,,,,,,,,,,
fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
10-11,4068,07,EXCELL ACADEMY CHARTER             ,Sapo,354,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4068,07,EXCELL ACADEMY CHARTER             ,Spanish,045,8,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4068,07,EXCELL ACADEMY CHARTER             ,Yoruba,075,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4070,07,HOPE COMMUNITY ACADEMY             ,Burmese,055,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4070,07,HOPE COMMUNITY ACADEMY             ,English,011,77,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4070,07,HOPE COMMUNITY ACADEMY             ,Hindi ,019,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4070,07,HOPE COMMUNITY ACADEMY             ,Hmong,020,383,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4070,07,HOPE COMMUNITY ACADEMY             ,Spanish,045,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4070,07,HOPE COMMUNITY ACADEMY             ,Vietnamese,051,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,Arabic,002,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,English,011,68,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,Spanish,045,268,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4074,07,AFSA HIGH SCHOOL                   ,English,011,196,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4074,07,AFSA HIGH SCHOOL                   ,Hmong,020,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4074,07,AFSA HIGH SCHOOL                   ,Russian,040,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4075,07,AVALON SCHOOL                      ,English,011,168,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4075,07,AVALON SCHOOL                      ,Romanian,039,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4075,07,AVALON SCHOOL                      ,Russian,040,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4075,07,AVALON SCHOOL                      ,Somali,069,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4075,07,AVALON SCHOOL                      ,Spanish,045,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,Amharic,063,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,Arabic,002,4,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,English,011,46,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,Hindi ,019,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,"Oromo, Afan Oromo, Oromiffa ",074,29,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,Somali,069,496,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4078,07,MN INTERNATIONAL MIDDLE CHARTER    ,Arabic,002,6,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4078,07,MN INTERNATIONAL MIDDLE CHARTER    ,English,011,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4078,07,MN INTERNATIONAL MIDDLE CHARTER    ,Hindi ,019,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4078,07,MN INTERNATIONAL MIDDLE CHARTER    ,"Oromo, Afan Oromo, Oromiffa ",074,13,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4078,07,MN INTERNATIONAL MIDDLE CHARTER    ,Somali,069,315,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,Afrikaans,001,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,Cheyenne,006,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,English,011,91,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,Somali,069,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,Spanish,045,4,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4080,07,PILLAGER AREA CHARTER SCHOOL       ,English,011,39,11,Cass                                         ,05 ,6,Outstate - Enrollment less than 500
10-11,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,English,011,66,66,Rice                                         ,10 ,6,Outstate - Enrollment less than 500
10-11,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,Spanish,045,5,66,Rice                                         ,10 ,6,Outstate - Enrollment less than 500
10-11,4082,07,BLUESKY CHARTER SCHOOL             ,English,011,721,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4082,07,BLUESKY CHARTER SCHOOL             ,Hmong,020,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4082,07,BLUESKY CHARTER SCHOOL             ,Russian,040,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4082,07,BLUESKY CHARTER SCHOOL             ,Spanish,045,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,English,011,86,85,Winona                                       ,10 ,6,Outstate - Enrollment less than 500
10-11,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,English,011,324,69,St. Louis                                    ,03 ,6,Outstate - Enrollment less than 500
10-11,4085,07,HARBOR CITY INTERNATIONAL CHARTER  ,English,011,205,69,St. Louis                                    ,03 ,6,Outstate - Enrollment less than 500
10-11,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,English,011,275,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,Balinese,086,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,Bosnian,041,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,"Chinese, Mandarin ",007,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,English,011,65,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,"English, Creolized",057,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,Farsi ,013,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,Japanese,024,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,Korean,026,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,"Lao, Laotian ",028,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,Portuguese,038,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,Russian,040,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,Spanish,045,8,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,Vietnamese,051,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,Yoruba,075,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,Burmese,055,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,English,011,225,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,Hmong,020,31,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4089,07,NEW CITY SCHOOL                    ,English,011,113,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4089,07,NEW CITY SCHOOL                    ,Somali,069,8,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4089,07,NEW CITY SCHOOL                    ,Spanish,045,7,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL     ,English,011,178,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4091,07,ARTECH                             ,English,011,118,66,Rice                                         ,10 ,6,Outstate - Enrollment less than 500
10-11,4091,07,ARTECH                             ,Spanish,045,2,66,Rice                                         ,10 ,6,Outstate - Enrollment less than 500
10-11,4092,07,WATERSHED HIGH SCHOOL              ,English,011,95,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4092,07,WATERSHED HIGH SCHOOL              ,Spanish,045,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4093,07,NEW CENTURY CHARTER SCHOOL         ,English,011,140,43,McLeod                                       ,06E,6,Outstate - Enrollment less than 500
10-11,4093,07,NEW CENTURY CHARTER SCHOOL         ,Spanish,045,1,43,McLeod                                       ,06E,6,Outstate - Enrollment less than 500
10-11,4095,07,TRIO WOLF CREEK DISTANCE LEARNING  ,English,011,133,13,Chisago                                      ,07E,6,Outstate - Enrollment less than 500
10-11,4097,07,"PARTNERSHIP ACADEMY, INC.          ",English,011,18,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4097,07,"PARTNERSHIP ACADEMY, INC.          ",Spanish,045,230,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4098,07,NOVA CLASSICAL ACADEMY             ,"Chinese, Mandarin ",007,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4098,07,NOVA CLASSICAL ACADEMY             ,English,011,587,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4098,07,NOVA CLASSICAL ACADEMY             ,French,015,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4098,07,NOVA CLASSICAL ACADEMY             ,Maay,100,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4098,07,NOVA CLASSICAL ACADEMY             ,Russian,040,31,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4098,07,NOVA CLASSICAL ACADEMY             ,"Sign Language, ASL",042,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4098,07,NOVA CLASSICAL ACADEMY             ,Spanish,045,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4099,07,TAREK IBN ZIYAD ACADEMY            ,Arabic,002,78,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4099,07,TAREK IBN ZIYAD ACADEMY            ,Bengali,010,4,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4099,07,TAREK IBN ZIYAD ACADEMY            ,English,011,45,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4099,07,TAREK IBN ZIYAD ACADEMY            ,Farsi ,013,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4099,07,TAREK IBN ZIYAD ACADEMY            ,Hindi ,019,61,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4099,07,TAREK IBN ZIYAD ACADEMY            ,Kurdish,027,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4099,07,TAREK IBN ZIYAD ACADEMY            ,"Oromo, Afan Oromo, Oromiffa ",074,12,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4099,07,TAREK IBN ZIYAD ACADEMY            ,Somali,069,306,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4099,07,TAREK IBN ZIYAD ACADEMY            ,Tigrinya,071,9,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4099,07,TAREK IBN ZIYAD ACADEMY            ,Turkish,048,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4100,07,GREAT EXPECTATIONS                 ,English,011,65,16,Cook                                         ,03 ,6,Outstate - Enrollment less than 500
10-11,4102,07,MINNESOTA INTERNSHIP CENTER        ,English,011,209,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4102,07,MINNESOTA INTERNSHIP CENTER        ,"Oromo, Afan Oromo, Oromiffa ",074,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4102,07,MINNESOTA INTERNSHIP CENTER        ,Somali,069,9,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4103,07,HMONG COLLEGE PREP ACADEMY         ,Burmese,055,64,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4103,07,HMONG COLLEGE PREP ACADEMY         ,English,011,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4103,07,HMONG COLLEGE PREP ACADEMY         ,Hmong,020,605,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
